188837,12/10/2018,200HO10709,200HO06036,2
188838,12/10/2018,011HO11841,011HO11461,2
188845,12/11/2018,200HO10613,,2
188846,12/11/2018,029HO18202,200HO02714,2
188851,12/11/2018,011HO11815,614HO07313,2
188856,12/11/2018,029HO18218,200HO06343,2
188860,12/11/2018,029HO18218,200HO02790,2
188864,12/11/2018,011HO11841,007HO09429,2
188865,12/11/2018,011HO11841,011HO11461,2
188869,12/11/2018,200HO10613,,2
188870,12/11/2018,011HO11841,011HO11461,2
188872,12/11/2018,224HO04512,507HO08847,2
188873,12/11/2018,029HO18202,029HO14427,2
188770,12/09/2018,224HO04212,007HO09989,2
188771,12/09/2018,029HO18218,200HO06005,2
188773,12/09/2018,200HO10709,,2
188775,12/09/2018,011HO11841,151HO01612,2
188777,12/09/2018,011HO11815,029HO14868,2
188778,12/09/2018,029HO18202,529HO13360,2
188781,12/09/2018,011HO11815,029HO16153,2
188782,12/09/2018,029HO18218,200HO06352,2
188785,12/09/2018,029HO18202,529HO11909,2
188786,12/09/2018,200HO10613,011HO10522,2
188787,12/09/2018,224HO04212,011HO11302,2
188788,12/09/2018,029HO18218,200HO02790,2
188789,12/09/2018,011HO11815,011HO11479,2
188791,12/09/2018,011HO11841,011HO11447,2
188792,12/09/2018,011HO11841,029HO14344,2
188794,12/09/2018,224HO04212,200HO03857,2
188796,12/09/2018,011HO11841,029HO14103,2
188740,12/08/2018,011HO11841,029HO14258,2
188742,12/08/2018,200HO10613,529HO13205,2
188750,12/08/2018,224HO04212,011HO10392,2
188752,12/08/2018,200HO10613,507HO09471,2
188754,12/08/2018,029HO18218,777HO05584,2
188755,12/08/2018,224HO04212,011HO10346,2
188756,12/08/2018,011HO11815,507HO09222,2
188757,12/08/2018,029HO18202,200HO02714,2
188758,12/08/2018,011HO11815,011HO11479,2
188759,12/08/2018,029HO18218,529HO13205,2
188762,12/08/2018,224HO04212,529HO14258,2
188765,12/08/2018,011HO11815,029HO14868,2
188766,12/08/2018,011HO11815,029HO14868,2
188703,12/07/2018,011HO11815,011HO11461,2
188704,12/07/2018,200HO10709,,2
188705,12/07/2018,151HO00718,200HO06440,2
188706,12/07/2018,029HO18218,511HO10522,2
188711,12/07/2018,200HO10709,001HO08777,2
188712,12/07/2018,224HO04212,529HO14258,2
188714,12/07/2018,151HO00718,011HO10579,2
188718,12/07/2018,029HO18202,200HO02699,2
188719,12/07/2018,200HO10709,501HO09509,2
188720,12/07/2018,029HO18218,200HO06352,2
188721,12/07/2018,029HO18218,551HO00630,2
188723,12/07/2018,011HO11841,614HO05006,2
188726,12/07/2018,200HO10709,529HO13360,2
188728,12/07/2018,224HO04212,501HO08658,2
188731,12/07/2018,011HO11815,029HO16153,2
188735,12/07/2018,029HO18218,507HO08847,2
188737,12/07/2018,011HO11815,011HO11461,2
188738,12/07/2018,011HO11815,029HO14868,2
188665,12/06/2018,200HO10709,,2
188669,12/06/2018,029HO18202,200HO02714,2
188672,12/06/2018,011HO11815,011HO11461,2
188674,12/06/2018,224HO04212,529HO14258,2
188675,12/06/2018,011HO11815,007HO09501,2
188680,12/06/2018,224HO04212,529HO13250,0
188686,12/06/2018,224HO04212,529HO14258,2
188687,12/06/2018,029HO18218,511HO10522,2
188693,12/06/2018,029HO18218,511HO09624,2
188697,12/06/2018,200HO10613,,2
188698,12/06/2018,011HO11815,001HO10241,2
188699,12/06/2018,011HO11815,007HO09501,2
188701,12/06/2018,224HO04212,200HO02865,2
188631,12/05/2018,029HO18218,511HO09624,2
188633,12/05/2018,224HO04212,529HO14258,2
188641,12/05/2018,200HO10613,029HO13566,2
188646,12/05/2018,011HO11815,029HO14344,2
188648,12/05/2018,224HO04212,511HO10360,2
188649,12/05/2018,011HO11815,029HO14344,2
188651,12/05/2018,011HO11815,507HO09222,2
188653,12/05/2018,200HO10709,,2
188655,12/05/2018,200HO10709,511HO09930,2
188662,12/05/2018,011HO11815,614HO07340,2
188595,12/04/2018,011HO11815,501HO09828,2
188596,12/04/2018,011HO11815,029HO14868,2
188599,12/04/2018,011HO11815,029HO14888,2
188600,12/04/2018,202HO01615,511HO09861,2
188603,12/04/2018,200HO10709,529HO13618,2
188604,12/04/2018,224HO04212,029HO14894,2
188606,12/04/2018,011HO11815,011HO11447,2
188608,12/04/2018,224HO04212,151HO00625,2
188609,12/04/2018,200HO10709,,2
188614,12/04/2018,011HO11815,007HO09501,2
188560,12/03/2018,224HO04212,529HO13536,2
188561,12/03/2018,029HO18218,200HO06515,2
188562,12/03/2018,011HO11815,011HO11479,2
188568,12/03/2018,011HO11841,529HO13536,2
188570,12/03/2018,029HO18202,200HO02714,2
188573,12/03/2018,011HO11815,151HO01612,2
188576,12/03/2018,011HO11841,029HO14868,2
188578,12/03/2018,224HO04212,200HO02865,2
188579,12/03/2018,029HO18218,001HO09321,2
188587,12/03/2018,224HO04212,011HO11479,2
188588,12/03/2018,011HO11841,501HO09828,2
188589,12/03/2018,011HO11841,001HO09527,2
188594,12/03/2018,200HO10709,511HO09861,2
188523,12/02/2018,200HO10709,200HO03858,2
188526,12/02/2018,224HO04212,511HO10814,2
188527,12/02/2018,224HO04212,200HO02865,2
188529,12/02/2018,029HO18218,029HO13706,2
188534,12/02/2018,202HO01615,029HO13566,2
188535,12/02/2018,029HO18218,200HO02865,2
188536,12/02/2018,011HO11815,011HO11461,2
188539,12/02/2018,151HO00718,507HO08361,2
188540,12/02/2018,200HO10709,777HO02248,2
188542,12/02/2018,200HO10613,,2
188543,12/02/2018,011HO11815,001HO09527,2
188544,12/02/2018,011HO11815,011HO11274,2
188546,12/02/2018,011HO11815,029HO14888,0
188549,12/02/2018,029HO18218,529HO14408,2
188550,12/02/2018,224HO04212,511HO11302,2
188551,12/02/2018,200HO10709,507HO09424,2
188552,12/02/2018,200HO10709,007HO08884,2
188553,12/02/2018,224HO04212,551HO00657,2
188486,12/01/2018,224HO04212,529HO14258,2
188487,12/01/2018,200HO10709,,2
188491,12/01/2018,202HO01615,529HO11849,2
188492,12/01/2018,200HO10709,,2
188493,12/01/2018,029HO18218,001HO09828,2
188496,12/01/2018,151HO03336,151HO00625,2
188500,12/01/2018,200HO10709,,2
188501,12/01/2018,029HO18218,511HO10522,2
188502,12/01/2018,029HO18202,011HO09861,2
188504,12/01/2018,224HO04212,151HO00625,2
188505,12/01/2018,200HO10709,200HO05577,2
188509,12/01/2018,224HO04212,200HO02865,2
188516,12/01/2018,224HO04212,511HO10814,2
188517,12/01/2018,029HO18218,200HO06036,2
188519,12/01/2018,029HO18202,200HO02714,2
188520,12/01/2018,029HO18218,007HO10566,2
188522,12/01/2018,224HO04212,529HO13250,2
188451,11/30/2018,200HO10709,200HO02352,2
188453,11/30/2018,224HO04212,007HO09429,2
188455,11/30/2018,029HO18218,200HO02790,2
188458,11/30/2018,029HO18202,200HO02714,2
188461,11/30/2018,029HO18218,200HO06343,2
188462,11/30/2018,224HO04212,507HO09222,2
188463,11/30/2018,029HO18218,200HO06343,2
188469,11/30/2018,202HO01615,,2
188470,11/30/2018,202HO01615,IT030000346619,2
188471,11/30/2018,151HO00718,200HO02714,2
188472,11/30/2018,029HO18218,001HO09828,2
188473,11/30/2018,224HO04212,200HO03858,2
188475,11/30/2018,224HO04212,200HO03858,2
188476,11/30/2018,200HO10709,511HO09861,2
188482,11/30/2018,200HO10709,200HO03858,2
188483,11/30/2018,200HO10709,,2
188405,11/29/2018,200HO10613,,2
188407,11/29/2018,200HO10613,,2
188410,11/29/2018,011HO11815,151HO00625,2
188414,11/29/2018,011HO11841,029HO14888,2
188417,11/29/2018,187HO05326,011HO10676,2
188418,11/29/2018,151HO03336,001HO09527,2
188419,11/29/2018,200HO10709,007HO08884,2
188423,11/29/2018,200HO10709,200HO03858,2
188427,11/29/2018,202HO01615,200HO06036,2
188429,11/29/2018,200HO10709,IT017990123440,2
188431,11/29/2018,224HO04212,007HO09429,2
188432,11/29/2018,151HO00718,529HO13250,2
188435,11/29/2018,224HO04212,029HO16153,2
188437,11/29/2018,011HO11815,011HO11461,2
188439,11/29/2018,202HO01615,501HO09509,2
188440,11/29/2018,011HO11815,001HO09390,2
188441,11/29/2018,202HO01615,,2
188442,11/29/2018,224HO04212,200HO03857,2
188445,11/29/2018,200HO10709,,2
188446,11/29/2018,029HO18233,001HO09509,2
188449,11/29/2018,200HO10709,529HO13718,2
188450,11/29/2018,011HO11815,507HO09222,2
188376,11/28/2018,029HO18202,200HO02714,2
188378,11/28/2018,011HO11815,501HO09828,2
188379,11/28/2018,200HO10709,011HO11072,2
188380,11/28/2018,224HO04212,011HO11302,2
188383,11/28/2018,200HO10709,,2
188384,11/28/2018,011HO11815,011HO11461,2
188385,11/28/2018,200HO10709,,2
188386,11/28/2018,029HO18218,507HO09424,2
188390,11/28/2018,224HO04212,529HO14258,2
188391,11/28/2018,202HO01615,511HO10079,2
188394,11/28/2018,029HO18218,200HO02790,2
188395,11/28/2018,202HO01615,,2
188397,11/28/2018,029HO18218,551HO00630,2
188398,11/28/2018,011HO11815,001HO10458,2
188399,11/28/2018,029HO18218,200HO06515,2
188400,11/28/2018,011HO11815,011HO11461,2
188401,11/28/2018,011HO11815,011HO11372,2
188402,11/28/2018,224HO04212,529HO14258,2
188406,11/28/2018,029HO18218,011HO10676,2
188343,11/27/2018,224HO04212,200HO05577,2
188345,11/27/2018,202HO01615,,2
188352,11/27/2018,011HO11815,011HO11461,2
188353,11/27/2018,151HO03230,200HO02714,2
188354,11/27/2018,011HO11815,014HO05936,2
188355,11/27/2018,202HO01615,,2
188358,11/27/2018,029HO18218,507HO08847,2
188359,11/27/2018,011HO11841,614HO07340,2
188360,11/27/2018,029HO18218,507HO08847,2
188361,11/27/2018,224HO04212,029HO14103,2
188362,11/27/2018,011HO11841,029HO14344,2
188363,11/27/2018,200HO10709,529HO11255,2
188365,11/27/2018,200HO10709,,2
188367,11/27/2018,200HO10709,,2
188368,11/27/2018,011HO11815,014HO05936,2
188369,11/27/2018,200HO10709,001HO09509,2
188370,11/27/2018,029HO18218,029HO13343,2
188373,11/27/2018,202HO01615,,2
188374,11/27/2018,011HO11815,001HO10458,2
188310,11/26/2018,202HO01615,529HO13250,2
188314,11/26/2018,151HO03230,511HO09861,2
188317,11/26/2018,202HO01615,001HO09509,2
188322,11/26/2018,029HO18202,200HO02714,2
188325,11/26/2018,200HO10709,,2
188326,11/26/2018,029HO18218,001HO09321,2
188327,11/26/2018,187HO05326,200HO02714,2
188328,11/26/2018,224HO04212,011HO11479,2
188329,11/26/2018,200HO10709,501HO09509,2
188332,11/26/2018,011HO11815,029HO14894,2
188334,11/26/2018,011HO11815,011HO11461,2
188335,11/26/2018,200HO10709,507HO09424,2
188336,11/26/2018,011HO11815,007HO09501,2
188337,11/26/2018,029HO18218,200HO06343,2
188338,11/26/2018,029HO18202,007HO09754,2
188341,11/26/2018,224HO04212,507HO09424,2
188342,11/26/2018,011HO11815,507HO09222,2
188346,11/26/2018,011HO11841,029HO14888,2
188348,11/26/2018,029HO18218,200HO02790,2
188279,11/25/2018,202HO01615,,2
188280,11/25/2018,224HO04212,029HO14888,2
188281,11/25/2018,202HO01615,511HO07856,2
188283,11/25/2018,200HO10709,511HO08671,2
188284,11/25/2018,029HO18246,029HO16153,2
188287,11/25/2018,029HO18218,200HO06515,2
188289,11/25/2018,202HO01615,,2
188290,11/25/2018,011HO11841,011HO11461,2
188291,11/25/2018,011HO11841,011HO09956,2
188295,11/25/2018,202HO01615,007HO09925,2
188298,11/25/2018,224HO04212,511HO11302,2
188299,11/25/2018,151HO00718,200HO06440,2
188305,11/25/2018,202HO01615,,2
188307,11/25/2018,200HO10613,551HO00630,2
188309,11/25/2018,029HO18218,200HO06352,2
188311,11/25/2018,224HO04212,200HO03523,2
188235,11/24/2018,202HO01615,501HO09509,2
188237,11/24/2018,202HO01615,,2
188239,11/24/2018,202HO01615,,2
188240,11/24/2018,224HO04212,011HO11479,2
188243,11/24/2018,202HO01615,511HO09861,2
188244,11/24/2018,029HO18246,011HO11461,2
188245,11/24/2018,202HO01615,,2
188247,11/24/2018,151HO03336,029HO14344,2
188249,11/24/2018,029HO18246,029HO16153,2
188251,11/24/2018,224HO04212,507HO09424,2
188255,11/24/2018,202HO01615,,2
188257,11/24/2018,202HO01615,,2
188260,11/24/2018,202HO01615,,2
188261,11/24/2018,224HO04212,200HO05577,2
188263,11/24/2018,202HO01615,,2
188264,11/24/2018,029HO18218,511HO10522,2
188265,11/24/2018,224HO04212,200HO03523,2
188266,11/24/2018,029HO18246,151HO00625,2
188267,11/24/2018,224HO04212,200HO02865,2
188268,11/24/2018,029HO18218,507HO09424,2
188271,11/24/2018,202HO01615,001HO09509,2
188201,11/23/2018,224HO04212,200HO03858,2
188204,11/23/2018,011HO11815,001HO09527,2
188205,11/23/2018,202HO01615,200HO06036,2
188207,11/23/2018,200HO10709,029HO13388,2
188209,11/23/2018,200HO10709,029HO13388,2
188211,11/23/2018,202HO01615,011HO11072,2
188213,11/23/2018,200HO10709,,2
188214,11/23/2018,151HO00718,029HO11713,2
188215,11/23/2018,011HO11841,614HO05006,2
188216,11/23/2018,029HO18202,200HO02714,2
188217,11/23/2018,224HO04212,200HO02865,2
188218,11/23/2018,029HO18202,529HO11909,2
188219,11/23/2018,011HO11815,011HO11274,2
188220,11/23/2018,151HO03336,029HO16153,2
188221,11/23/2018,224HO04276,011HO10426,2
188223,11/23/2018,200HO10709,,2
188225,11/23/2018,202HO01615,007HO09967,2
188226,11/23/2018,224HO04212,529HO14258,2
188228,11/23/2018,151HO03336,001HO10241,2
188230,11/23/2018,029HO18246,001HO09390,2
188231,11/23/2018,029HO18202,200HO06515,2
188232,11/23/2018,224HO04212,011HO11479,2
188234,11/23/2018,011HO11815,501HO09828,2
188236,11/23/2018,029HO18218,001HO09828,2
188161,11/22/2018,151HO03336,001HO09527,2
188167,11/22/2018,011HO11815,029HO14344,2
188171,11/22/2018,202HO01615,,2
188176,11/22/2018,029HO18246,507HO09222,2
188177,11/22/2018,029HO18218,001HO09321,2
188178,11/22/2018,224HO04212,200HO03858,2
188180,11/22/2018,029HO18246,614HO07340,2
188181,11/22/2018,202HO01615,011HO10579,2
188182,11/22/2018,029HO18202,200HO02714,2
188184,11/22/2018,029HO18218,200HO06343,2
188185,11/22/2018,224HO04212,151HO01615,2
188186,11/22/2018,029HO18218,200HO06343,2
188189,11/22/2018,202HO01615,,2
188193,11/22/2018,202HO01615,,2
188194,11/22/2018,029HO18246,011HO11461,2
188200,11/22/2018,011HO11815,029HO16153,2
188129,11/21/2018,029HO18218,200HO06404,2
188130,11/21/2018,029HO18202,029HO14427,2
